freq_hz,freq_word,xr,xi,yr,yi,x_mag_db,y_mag_db
1.213387011718750000e+04,2.895280000000000000e+05,-1.443272531032562256e-01,-2.746875770390033722e-02,-6.034078821539878845e-02,5.714279040694236755e-02,-1.665850067138671875e+01,-2.160754013061523438e+01
1.214341406250000000e+04,2.897430000000000000e+05,6.727012991905212402e-02,1.308786720037460327e-01,8.199856430292129517e-02,1.227940618991851807e-02,-1.664451980590820312e+01,-2.162755775451660156e+01
1.215296484375000000e+04,2.899810000000000000e+05,1.420468091964721680e-01,-3.717633336782455444e-02,2.980838902294635773e-02,-7.733522355556488037e-02,-1.666363906860351562e+01,-2.163088989257812500e+01
1.216252441406250000e+04,2.902200000000000000e+05,1.394182890653610229e-01,-4.759244993329048157e-02,2.432966977357864380e-02,-7.942678034305572510e-02,-1.663490104675292969e+01,-2.161116600036621094e+01
1.217209082031250000e+04,2.904350000000000000e+05,1.169140860438346863e-01,8.960331976413726807e-02,7.973767071962356567e-02,-2.388221211731433868e-02,-1.663587188720703125e+01,-2.159363555908203125e+01
1.218166406250000000e+04,2.906730000000000000e+05,-8.474699407815933228e-02,1.202316507697105408e-01,2.704093419015407562e-02,7.826112210750579834e-02,-1.664788818359375000e+01,-2.163928222656250000e+01
1.219124609375000000e+04,2.908880000000000000e+05,1.401860564947128296e-01,-4.446527734398841858e-02,2.553988993167877197e-02,-7.881115376949310303e-02,-1.664957809448242188e+01,-2.163455200195312500e+01
1.220083496093750000e+04,2.911270000000000000e+05,-7.747733592987060547e-02,-1.252349913120269775e-01,-8.269299566745758057e-02,-5.585188977420330048e-03,-1.663809585571289062e+01,-2.163085937500000000e+01
1.221043164062500000e+04,2.913410000000000000e+05,-1.072726398706436157e-01,-1.001008450984954834e-01,-8.115600049495697021e-02,1.642082072794437408e-02,-1.667004394531250000e+01,-2.163932991027832031e+01
1.222003515625000000e+04,2.915800000000000000e+05,4.183277953416109085e-03,-1.469955444335937500e-01,-6.584937870502471924e-02,-5.012749135494232178e-02,-1.665040016174316406e+01,-2.164378738403320312e+01
1.222964746093750000e+04,2.918190000000000000e+05,1.364400535821914673e-01,5.519800260663032532e-02,6.998255848884582520e-02,-4.439399391412734985e-02,-1.664287185668945312e+01,-2.163145256042480469e+01
1.223926660156250000e+04,2.920330000000000000e+05,-1.220929920673370361e-01,-8.212823420763015747e-02,-7.744219154119491577e-02,2.880468219518661499e-02,-1.664507102966308594e+01,-2.165769767761230469e+01
1.224889355468750000e+04,2.922720000000000000e+05,-6.522873789072036743e-02,1.318906545639038086e-01,3.903923556208610535e-02,7.295315712690353394e-02,-1.664543342590332031e+01,-2.164548873901367188e+01
1.225852734375000000e+04,2.925110000000000000e+05,-2.261976338922977448e-02,1.451126486063003540e-01,5.915903300046920776e-02,5.759839713573455811e-02,-1.666163253784179688e+01,-2.166383552551269531e+01
1.226816992187500000e+04,2.927250000000000000e+05,-1.562457531690597534e-02,1.459187716245651245e-01,6.176079809665679932e-02,5.476714670658111572e-02,-1.666826629638671875e+01,-2.166608428955078125e+01
1.227781933593750000e+04,2.929640000000000000e+05,-8.743212372064590454e-02,-1.180975884199142456e-01,-8.242404460906982422e-02,1.505494234152138233e-03,-1.665718841552734375e+01,-2.167747306823730469e+01
1.228747656250000000e+04,2.931790000000000000e+05,1.206939518451690674e-01,8.468807488679885864e-02,7.791038602590560913e-02,-2.758657000958919525e-02,-1.662758445739746094e+01,-2.165512847900390625e+01
1.229714160156250000e+04,2.934170000000000000e+05,2.510758303105831146e-02,-1.447407305240631104e-01,-5.802448093891143799e-02,-5.848869681358337402e-02,-1.665943145751953125e+01,-2.168272972106933594e+01
1.230681347656250000e+04,2.936560000000000000e+05,-1.207190901041030884e-01,-8.368491381406784058e-02,-7.746946066617965698e-02,2.810548245906829834e-02,-1.666023635864257812e+01,-2.168038368225097656e+01
1.231649316406250000e+04,2.938710000000000000e+05,-6.097438931465148926e-02,-1.339694559574127197e-01,-8.085699379444122314e-02,-1.565891690552234650e-02,-1.664227294921875000e+01,-2.168574523925781250e+01
1.232618066406250000e+04,2.941090000000000000e+05,1.422252207994461060e-01,-3.623413294553756714e-02,2.922721952199935913e-02,-7.663114368915557861e-02,-1.666735649108886719e+01,-2.172206878662109375e+01
1.233587597656250000e+04,2.943480000000000000e+05,-1.410929858684539795e-01,4.105697199702262878e-02,-2.686571516096591949e-02,7.780551165342330933e-02,-1.665688896179199219e+01,-2.169060897827148438e+01
1.234557910156250000e+04,2.945870000000000000e+05,1.146423295140266418e-01,9.174932539463043213e-02,7.881004363298416138e-02,-2.265411615371704102e-02,-1.666335105895996094e+01,-2.172357368469238281e+01
1.235528906250000000e+04,2.948010000000000000e+05,7.878410816192626953e-02,-1.239480078220367432e-01,-3.088665567338466644e-02,-7.606792449951171875e-02,-1.666148948669433594e+01,-2.171319961547851562e+01
1.236500781250000000e+04,2.950400000000000000e+05,5.002639815211296082e-02,-1.379660665988922119e-01,-4.678665846586227417e-02,-6.730373948812484741e-02,-1.666809272766113281e+01,-2.172709274291992188e+01
1.237473339843750000e+04,2.952790000000000000e+05,1.386842727661132812e-01,-4.826250299811363220e-02,2.265692874789237976e-02,-7.880421727895736694e-02,-1.666299057006835938e+01,-2.172408294677734375e+01
1.238446679687500000e+04,2.954930000000000000e+05,-1.224927678704261780e-01,8.111596107482910156e-02,-2.452022163197398186e-03,8.197165280580520630e-02,-1.665862655639648438e+01,-2.172284126281738281e+01
1.239420800781250000e+04,2.957320000000000000e+05,1.416815221309661865e-01,3.814270347356796265e-02,6.300804018974304199e-02,-5.238344147801399231e-02,-1.666985893249511719e+01,-2.173015975952148438e+01
1.240395605468750000e+04,2.959700000000000000e+05,7.546195387840270996e-02,-1.260798126459121704e-01,-3.319383040070533752e-02,-7.505045086145401001e-02,-1.665734863281250000e+01,-2.171701049804687500e+01
1.241371289062500000e+04,2.962090000000000000e+05,9.866298735141754150e-02,-1.089224740862846375e-01,-1.784945093095302582e-02,-7.992646098136901855e-02,-1.665576553344726562e+01,-2.173481941223144531e+01
1.242347656250000000e+04,2.964240000000000000e+05,1.432419121265411377e-01,-3.349439054727554321e-02,3.072829358279705048e-02,-7.600317150354385376e-02,-1.664740371704101562e+01,-2.172584915161132812e+01
1.243324804687500000e+04,2.966620000000000000e+05,-1.197818741202354431e-01,8.457484841346740723e-02,1.608940510777756572e-04,8.170391619205474854e-02,-1.667549324035644531e+01,-2.175512504577636719e+01
1.244302734375000000e+04,2.969010000000000000e+05,1.001088023185729980e-01,-1.075601205229759216e-01,-1.689109764993190765e-02,-8.002203702926635742e-02,-1.665728187561035156e+01,-2.174649429321289062e+01
1.245281445312500000e+04,2.971400000000000000e+05,-6.790949404239654541e-02,-1.300798505544662476e-01,-8.092299103736877441e-02,-1.057234406471252441e-02,-1.666906166076660156e+01,-2.176506042480468750e+01
1.246260937500000000e+04,2.973780000000000000e+05,-1.228241622447967529e-01,-8.087856322526931763e-02,-7.578101009130477905e-02,2.990698814392089844e-02,-1.665001296997070312e+01,-2.178015708923339844e+01
1.247241210937500000e+04,2.975930000000000000e+05,5.830751731991767883e-03,-1.469625830650329590e-01,-6.485561281442642212e-02,-4.943496361374855042e-02,-1.664903259277343750e+01,-2.177173995971679688e+01
1.248222265625000000e+04,2.978320000000000000e+05,1.465875208377838135e-01,9.397217072546482086e-03,5.089929699897766113e-02,-6.358098983764648438e-02,-1.666024971008300781e+01,-2.178271484375000000e+01
1.249204003906250000e+04,2.980700000000000000e+05,-1.407741606235504150e-01,-4.158390313386917114e-02,-6.360087543725967407e-02,5.085436254739761353e-02,-1.666621589660644531e+01,-2.178405570983886719e+01
1.250186621093750000e+04,2.983090000000000000e+05,-6.733028590679168701e-02,1.307494789361953735e-01,3.797182068228721619e-02,7.200299203395843506e-02,-1.664967727661132812e+01,-2.178729629516601562e+01
1.251169921875000000e+04,2.985470000000000000e+05,8.928418159484863281e-02,1.168080940842628479e-01,8.132045716047286987e-02,-3.383379429578781128e-03,-1.665228652954101562e+01,-2.178849220275878906e+01
1.252154003906250000e+04,2.987860000000000000e+05,-6.549216061830520630e-02,1.313767731189727783e-01,3.884746879339218140e-02,7.145404815673828125e-02,-1.666571235656738281e+01,-2.179483032226562500e+01
1.253138867187500000e+04,2.990010000000000000e+05,-1.006643772125244141e-01,-1.069956123828887939e-01,-8.054672181606292725e-02,1.179348118603229523e-02,-1.665920829772949219e+01,-2.178692054748535156e+01
1.254124609375000000e+04,2.992390000000000000e+05,1.150486711412668228e-02,1.462797671556472778e-01,6.998080015182495117e-02,4.111054167151451111e-02,-1.666953277587890625e+01,-2.181286621093750000e+01
1.255111035156250000e+04,2.994780000000000000e+05,1.469041556119918823e-01,-7.458073378074914217e-05,4.607706516981124878e-02,-6.643635034561157227e-02,-1.665931701660156250e+01,-2.184629249572753906e+01
1.256098242187500000e+04,2.997170000000000000e+05,1.416348814964294434e-01,-3.921482339501380920e-02,2.686160244047641754e-02,-7.662948966026306152e-02,-1.665581512451171875e+01,-2.180875778198242188e+01
1.257086230468750000e+04,2.999550000000000000e+05,8.944115042686462402e-02,1.163018867373466492e-01,8.077898621559143066e-02,-3.855107817798852921e-03,-1.667039680480957031e+01,-2.184415054321289062e+01
1.258075000000000000e+04,3.001940000000000000e+05,-1.425447165966033936e-01,3.486557677388191223e-02,-2.916970662772655487e-02,7.558045536279678345e-02,-1.666863059997558594e+01,-2.182879257202148438e+01
1.259064453125000000e+04,3.004320000000000000e+05,1.269784122705459595e-01,-7.355240732431411743e-02,6.668831687420606613e-03,-8.074268698692321777e-02,-1.666885757446289062e+01,-2.182841110229492188e+01
1.260054785156250000e+04,3.006710000000000000e+05,-1.462085992097854614e-01,-1.317377202212810516e-02,-5.197633802890777588e-02,6.211498007178306580e-02,-1.666542434692382812e+01,-2.183108901977539062e+01
1.261045898437500000e+04,3.008860000000000000e+05,-1.018413379788398743e-01,1.054680496454238892e-01,1.570945419371128082e-02,7.919057458639144897e-02,-1.667659187316894531e+01,-2.185890007019042969e+01
1.262037792968750000e+04,3.011240000000000000e+05,-8.256538212299346924e-02,1.212545335292816162e-01,2.919004485011100769e-02,7.554455101490020752e-02,-1.667163658142089844e+01,-2.183159828186035156e+01
1.263030468750000000e+04,3.013630000000000000e+05,-6.057228147983551025e-02,-1.337059289216995239e-01,-7.949420064687728882e-02,-1.449812203645706177e-02,-1.666627693176269531e+01,-2.185118484497070312e+01
1.264023925781250000e+04,3.016020000000000000e+05,4.589257389307022095e-02,1.393306851387023926e-01,7.748559862375259399e-02,2.282965183258056641e-02,-1.667174530029296875e+01,-2.185405540466308594e+01
1.265018066406250000e+04,3.018400000000000000e+05,1.389083117246627808e-01,-4.837647452950477600e-02,2.174810878932476044e-02,-7.784829288721084595e-02,-1.664826965332031250e+01,-2.184864997863769531e+01
1.266013085937500000e+04,3.020790000000000000e+05,-3.203583136200904846e-02,-1.431983858346939087e-01,-7.478148490190505981e-02,-3.028090111911296844e-02,-1.666914176940917969e+01,-2.186472129821777344e+01
1.267008886718750000e+04,3.023170000000000000e+05,9.374804794788360596e-02,-1.131059676408767700e-01,-2.184247039258480072e-02,-7.746271044015884399e-02,-1.665915107727050781e+01,-2.188588142395019531e+01
1.268005468750000000e+04,3.025560000000000000e+05,9.612961858510971069e-02,1.109619066119194031e-01,8.021700382232666016e-02,-8.816408924758434296e-03,-1.666483116149902344e+01,-2.186252593994140625e+01
1.269002832031250000e+04,3.027950000000000000e+05,-1.149489954113960266e-01,-9.166295081377029419e-02,-7.739668339490890503e-02,2.326234243810176849e-02,-1.665237236022949219e+01,-2.184994697570800781e+01
1.270000976562500000e+04,3.030330000000000000e+05,8.580774813890457153e-02,1.190436407923698425e-01,8.050836622714996338e-02,-1.707386341877281666e-03,-1.666868019104003906e+01,-2.188122749328613281e+01
1.270999902343750000e+04,3.032720000000000000e+05,1.448417752981185913e-01,2.422003820538520813e-02,5.581137165427207947e-02,-5.780004337430000305e-02,-1.666235351562500000e+01,-2.190052986145019531e+01
1.271999609375000000e+04,3.035110000000000000e+05,1.219373345375061035e-01,8.165992796421051025e-02,7.473422586917877197e-02,-2.970610558986663818e-02,-1.666813659667968750e+01,-2.189253044128417969e+01
1.273000097656250000e+04,3.037490000000000000e+05,-1.434518396854400635e-01,3.253750503063201904e-02,-3.028760477900505066e-02,7.475198805332183838e-02,-1.664800643920898438e+01,-2.186739349365234375e+01
1.274001367187500000e+04,3.039880000000000000e+05,1.236514002084732056e-01,-7.905232906341552734e-02,2.766213845461606979e-03,-8.010806143283843994e-02,-1.666775703430175781e+01,-2.192129898071289062e+01
1.275003417968750000e+04,3.042260000000000000e+05,-1.400123685598373413e-01,-4.458662867546081543e-02,-6.338344514369964600e-02,4.910134151577949524e-02,-1.665718460083007812e+01,-2.191896820068359375e+01
1.276006250000000000e+04,3.044650000000000000e+05,-1.352817118167877197e-01,5.691267922520637512e-02,-1.633074507117271423e-02,7.859326899051666260e-02,-1.666750335693359375e+01,-2.190871810913085938e+01
1.277009960937500000e+04,3.047040000000000000e+05,-1.129068806767463684e-01,9.403944760560989380e-02,7.394565735012292862e-03,7.992205023765563965e-02,-1.665719604492187500e+01,-2.190964889526367188e+01
1.278014355468750000e+04,3.049420000000000000e+05,-5.326730757951736450e-02,-1.367887854576110840e-01,-7.789465039968490601e-02,-1.843876577913761139e-02,-1.666581344604492188e+01,-2.193306922912597656e+01
1.279019531250000000e+04,3.051810000000000000e+05,5.817429721355438232e-02,1.348434984683990479e-01,7.840741425752639771e-02,1.541959028691053391e-02,-1.666209793090820312e+01,-2.194806098937988281e+01
1.280025585937500000e+04,3.054190000000000000e+05,1.430764496326446533e-01,-3.271006047725677490e-02,2.919722348451614380e-02,-7.456511259078979492e-02,-1.666737747192382812e+01,-2.192976951599121094e+01
1.281032421875000000e+04,3.056580000000000000e+05,1.341710686683654785e-01,-5.911077186465263367e-02,1.461502909660339355e-02,-7.848346978425979614e-02,-1.667643165588378906e+01,-2.195638656616210938e+01
1.282040039062500000e+04,3.058970000000000000e+05,1.272056102752685547e-01,7.300651073455810547e-02,7.200555503368377686e-02,-3.475173935294151306e-02,-1.667335128784179688e+01,-2.194330406188964844e+01
1.283048339843750000e+04,3.061350000000000000e+05,-1.450790166854858398e-01,2.016108669340610504e-02,-3.550310060381889343e-02,7.160793989896774292e-02,-1.668483734130859375e+01,-2.194623756408691406e+01
1.284057617187500000e+04,3.063980000000000000e+05,1.431637704372406006e-01,3.243642300367355347e-02,5.830777809023857117e-02,-5.432148277759552002e-02,-1.666593360900878906e+01,-2.197183799743652344e+01
1.285067578125000000e+04,3.066360000000000000e+05,4.182721301913261414e-02,-1.404604315757751465e-01,-5.028152093291282654e-02,-6.174179166555404663e-02,-1.667993164062500000e+01,-2.197891426086425781e+01
1.286078320312500000e+04,3.068750000000000000e+05,7.393194828182458878e-03,-1.464796960353851318e-01,-6.362961977720260620e-02,-4.804443195462226868e-02,-1.667340087890625000e+01,-2.196748352050781250e+01
1.287089843750000000e+04,3.071140000000000000e+05,2.275968529284000397e-02,-1.444938927888870239e-01,-5.826064944267272949e-02,-5.440644174814224243e-02,-1.669657516479492188e+01,-2.196927833557128906e+01
1.288102246093750000e+04,3.073520000000000000e+05,1.148918196558952332e-01,9.155368059873580933e-02,7.599952816963195801e-02,-2.347375638782978058e-02,-1.665904235839843750e+01,-2.198805809020996094e+01
1.289115429687500000e+04,3.075910000000000000e+05,-1.339973211288452148e-01,-5.952994152903556824e-02,-6.761725991964340210e-02,4.200891777873039246e-02,-1.667579841613769531e+01,-2.198126983642578125e+01
1.290129394531250000e+04,3.078290000000000000e+05,-2.524208649992942810e-02,1.445505917072296143e-01,5.724427476525306702e-02,5.549740418791770935e-02,-1.666914749145507812e+01,-2.196756744384765625e+01
1.291144140625000000e+04,3.080680000000000000e+05,1.158318966627120972e-01,9.004893153905868530e-02,7.554805278778076172e-02,-2.469231374561786652e-02,-1.667040061950683594e+01,-2.199474143981933594e+01
1.292159667968750000e+04,3.083300000000000000e+05,-8.449387550354003906e-02,1.197046041488647461e-01,2.806679159402847290e-02,7.430461794137954712e-02,-1.668200111389160156e+01,-2.200044822692871094e+01
1.293175976562500000e+04,3.085690000000000000e+05,-7.489553838968276978e-02,-1.257807761430740356e-01,-7.926809042692184448e-02,-4.465213511139154434e-03,-1.668974876403808594e+01,-2.200427246093750000e+01
1.294193164062500000e+04,3.088080000000000000e+05,4.105914756655693054e-02,1.406606882810592651e-01,7.547137141227722168e-02,2.424194850027561188e-02,-1.668141937255859375e+01,-2.201791572570800781e+01
1.295211132812500000e+04,3.090460000000000000e+05,1.333380490541458130e-01,-6.090896576642990112e-02,1.329381391406059265e-02,-7.835949212312698364e-02,-1.667784881591796875e+01,-2.199493598937988281e+01
1.296229882812500000e+04,3.092850000000000000e+05,3.351210802793502808e-02,-1.429423242807388306e-01,-5.378446355462074280e-02,-5.814228206872940063e-02,-1.666440582275390625e+01,-2.202504348754882812e+01
1.297249414062500000e+04,3.095230000000000000e+05,1.391956210136413574e-01,-4.622340947389602661e-02,2.138711884617805481e-02,-7.638197392225265503e-02,-1.667318725585937500e+01,-2.201237869262695312e+01
1.298269726562500000e+04,3.097860000000000000e+05,-2.395913377404212952e-02,1.448250412940979004e-01,5.756530165672302246e-02,5.445026233792304993e-02,-1.666586303710937500e+01,-2.202137374877929688e+01
1.299290917968750000e+04,3.100250000000000000e+05,7.023923844099044800e-02,-1.285981088876724243e-01,-3.634740039706230164e-02,-7.032372802495956421e-02,-1.668147277832031250e+01,-2.202970695495605469e+01
1.300312890625000000e+04,3.102630000000000000e+05,-1.459861695766448975e-01,-1.331468299031257629e-02,-4.995039105415344238e-02,6.113703921437263489e-02,-1.667778778076171875e+01,-2.205318260192871094e+01
1.301335644531250000e+04,3.105020000000000000e+05,-1.413098722696304321e-01,3.950183838605880737e-02,-2.487473748624324799e-02,7.495208829641342163e-02,-1.666978645324707031e+01,-2.205054283142089844e+01
1.302359179687500000e+04,3.107640000000000000e+05,-9.077347069978713989e-02,-1.152741014957427979e-01,-7.877567410469055176e-02,5.833419505506753922e-03,-1.666997528076171875e+01,-2.204840850830078125e+01
1.303383593750000000e+04,3.110030000000000000e+05,1.385893672704696655e-01,4.762785881757736206e-02,6.286042183637619019e-02,-4.764832183718681335e-02,-1.668058204650878906e+01,-2.206084251403808594e+01
1.304408789062500000e+04,3.112410000000000000e+05,-1.465738415718078613e-01,4.954370670020580292e-03,-4.199112206697463989e-02,6.691557168960571289e-02,-1.667391014099121094e+01,-2.204749298095703125e+01
1.305434765625000000e+04,3.114800000000000000e+05,1.253061294555664062e-01,8.856652304530143738e-03,4.374397173523902893e-02,-5.419310182332992554e-02,-1.801891136169433594e+01,-2.314220046997070312e+01
1.306461523437500000e+04,3.117430000000000000e+05,8.237665146589279175e-02,-1.197900250554084778e-01,-2.868825383484363556e-02,-7.319872826337814331e-02,-1.674986267089843750e+01,-2.208936500549316406e+01
1.307489160156250000e+04,3.119810000000000000e+05,4.035247117280960083e-02,-1.285512447357177734e-01,-4.545516893267631531e-02,-5.816489830613136292e-02,-1.741033744812011719e+01,-2.263656997680664062e+01
1.308517578125000000e+04,3.122200000000000000e+05,4.659014567732810974e-02,1.168143004179000854e-01,6.764966249465942383e-02,1.552350260317325592e-02,-1.800897216796875000e+01,-2.317182350158691406e+01
1.309546777343750000e+04,3.124580000000000000e+05,-1.146002113819122314e-01,7.585149258375167847e-02,-1.253399183042347431e-03,7.498466223478317261e-02,-1.723844909667968750e+01,-2.249933624267578125e+01
1.310576757812500000e+04,3.127210000000000000e+05,9.911676496267318726e-02,8.781544119119644165e-02,7.036868482828140259e-02,-1.733827032148838043e-02,-1.756077194213867188e+01,-2.279644966125488281e+01
1.311607617187500000e+04,3.129590000000000000e+05,-9.669023752212524414e-02,8.765501528978347778e-02,9.492227807641029358e-03,7.092676311731338501e-02,-1.768724060058593750e+01,-2.290670013427734375e+01
1.312639257812500000e+04,3.131980000000000000e+05,-1.349893510341644287e-01,1.585963740944862366e-02,-3.440246731042861938e-02,6.551448255777359009e-02,-1.733447265625000000e+01,-2.261562156677246094e+01
1.313671777343750000e+04,3.134610000000000000e+05,1.184875494800508022e-03,1.288279294967651367e-01,5.869464576244354248e-02,3.967231139540672302e-02,-1.779943275451660156e+01,-2.299386787414550781e+01
1.314704980468750000e+04,3.136990000000000000e+05,-5.303898942656815052e-04,1.257520765066146851e-01,5.658419057726860046e-02,3.945405036211013794e-02,-1.800962066650390625e+01,-2.322539901733398438e+01
1.315739062500000000e+04,3.139380000000000000e+05,-6.652801483869552612e-02,-1.121423169970512390e-01,-7.117608934640884399e-02,-4.886157810688018799e-03,-1.769503021240234375e+01,-2.293289947509765625e+01
1.316774023437500000e+04,3.142000000000000000e+05,-8.875732123851776123e-02,9.104244410991668701e-02,1.353500783443450928e-02,6.857546418905258179e-02,-1.791381645202636719e+01,-2.311065292358398438e+01
1.317809667968750000e+04,3.144390000000000000e+05,-1.115679368376731873e-01,-6.530321389436721802e-02,-6.387399137020111084e-02,3.026494197547435760e-02,-1.776973915100097656e+01,-2.301390075683593750e+01
1.318846191406250000e+04,3.146770000000000000e+05,-1.054595857858657837e-01,-7.321631908416748047e-02,-6.540869921445846558e-02,2.494777552783489227e-02,-1.782980728149414062e+01,-2.309742927551269531e+01
1.319883593750000000e+04,3.149400000000000000e+05,1.316607147455215454e-01,1.779011264443397522e-02,4.813127219676971436e-02,-5.366919562220573425e-02,-1.753229904174804688e+01,-2.284247207641601562e+01
1.320921679687500000e+04,3.151790000000000000e+05,-1.322176605463027954e-01,3.001543879508972168e-02,-2.691221609711647034e-02,6.862261891365051270e-02,-1.735597038269042969e+01,-2.264933776855468750e+01
1.321960644531250000e+04,3.154410000000000000e+05,1.386932581663131714e-01,1.554979127831757069e-03,4.253615811467170715e-02,-6.155232712626457214e-02,-1.715834808349609375e+01,-2.251966094970703125e+01
1.323000488281250000e+04,3.156800000000000000e+05,3.797211125493049622e-02,-1.406756639480590820e-01,-5.116427689790725708e-02,-5.873523652553558350e-02,-1.673018836975097656e+01,-2.216982078552246094e+01
1.324041113281250000e+04,3.159180000000000000e+05,-3.215295262634754181e-03,1.387738287448883057e-01,6.124194338917732239e-02,4.362947866320610046e-02,-1.715151786804199219e+01,-2.247636032104492188e+01
1.325082519531250000e+04,3.161810000000000000e+05,-1.335705965757369995e-01,5.477042123675346375e-02,-1.542291697114706039e-02,7.578160613775253296e-02,-1.681083488464355469e+01,-2.223246765136718750e+01
1.326124804687500000e+04,3.164190000000000000e+05,-1.412487626075744629e-01,-1.527067041024565697e-03,-4.319775849580764771e-02,6.280761212110519409e-02,-1.699979972839355469e+01,-2.235760879516601562e+01
1.327167773437500000e+04,3.166820000000000000e+05,-5.998324602842330933e-02,1.335794329643249512e-01,4.159691184759140015e-02,6.604000926017761230e-02,-1.668745803833007812e+01,-2.215269470214843750e+01
1.328211718750000000e+04,3.169200000000000000e+05,-2.378628589212894440e-02,-1.418472379446029663e-01,-7.040311396121978760e-02,-3.175294399261474609e-02,-1.684314537048339844e+01,-2.224400520324707031e+01
1.329256445312500000e+04,3.171830000000000000e+05,1.437785029411315918e-01,2.439483813941478729e-02,5.328194424510002136e-02,-5.655906349420547485e-02,-1.672286224365234375e+01,-2.219114494323730469e+01
1.330301953125000000e+04,3.174210000000000000e+05,1.433479785919189453e-01,4.997895564883947372e-03,4.474940150976181030e-02,-6.247062981128692627e-02,-1.686689186096191406e+01,-2.228773498535156250e+01
1.331348339843750000e+04,3.176600000000000000e+05,-4.031155630946159363e-02,-1.390324383974075317e-01,-7.382326573133468628e-02,-2.321698516607284546e-02,-1.678711509704589844e+01,-2.222652626037597656e+01
1.332395507812500000e+04,3.179230000000000000e+05,-8.858405798673629761e-02,1.147492155432701111e-01,2.483926154673099518e-02,7.326529175043106079e-02,-1.677480506896972656e+01,-2.222950935363769531e+01
1.333443457031250000e+04,3.181610000000000000e+05,-8.770175278186798096e-02,1.165886074304580688e-01,2.601251006126403809e-02,7.323849946260452271e-02,-1.671936416625976562e+01,-2.218925094604492188e+01
1.334492285156250000e+04,3.184240000000000000e+05,3.589333966374397278e-02,1.412078887224197388e-01,7.335046678781509399e-02,2.557676844298839569e-02,-1.673090934753417969e+01,-2.219361305236816406e+01
1.335541894531250000e+04,3.186620000000000000e+05,-5.656736344099044800e-02,-1.344698369503021240e-01,-7.639873027801513672e-02,-1.416203286498785019e-02,-1.671987342834472656e+01,-2.219155120849609375e+01
1.336592382812500000e+04,3.189250000000000000e+05,-1.441532522439956665e-01,2.637825720012187958e-02,-3.037727810442447662e-02,7.151425629854202271e-02,-1.668047142028808594e+01,-2.219173812866210938e+01
1.337643750000000000e+04,3.191630000000000000e+05,1.173216328024864197e-01,8.740247786045074463e-02,7.294359058141708374e-02,-2.668282203376293182e-02,-1.669513893127441406e+01,-2.219485282897949219e+01
1.338695800781250000e+04,3.194260000000000000e+05,9.356459230184555054e-02,-1.124048382043838501e-01,-2.262164466083049774e-02,-7.399910688400268555e-02,-1.669805717468261719e+01,-2.222746658325195312e+01
1.339748828125000000e+04,3.196640000000000000e+05,-1.081318482756614685e-01,9.928331524133682251e-02,1.257767062634229660e-02,7.639499753713607788e-02,-1.666559410095214844e+01,-2.222254753112792969e+01
1.340802539062500000e+04,3.199270000000000000e+05,4.180541634559631348e-02,1.400349289178848267e-01,7.428901642560958862e-02,2.196712605655193329e-02,-1.670450019836425781e+01,-2.221746444702148438e+01
1.341857128906250000e+04,3.201890000000000000e+05,-3.006693907082080841e-02,1.433625966310501099e-01,5.466059967875480652e-02,5.473833531141281128e-02,-1.668433952331542969e+01,-2.223003578186035156e+01
1.342912597656250000e+04,3.204280000000000000e+05,-1.432044059038162231e-01,-2.865847945213317871e-02,-5.387330800294876099e-02,5.525711178779602051e-02,-1.671033287048339844e+01,-2.225068664550781250e+01
1.343968847656250000e+04,3.206900000000000000e+05,1.465099900960922241e-01,-4.053090233355760574e-03,4.058858752250671387e-02,-6.563485413789749146e-02,-1.667933273315429688e+01,-2.225091552734375000e+01
1.345025976562500000e+04,3.209290000000000000e+05,-6.315663456916809082e-02,-1.320439279079437256e-01,-7.659640163183212280e-02,-1.012801099568605423e-02,-1.669091987609863281e+01,-2.224055862426757812e+01
1.346083886718750000e+04,3.211910000000000000e+05,-1.408732235431671143e-01,-3.982274234294891357e-02,-5.803982913494110107e-02,5.080925673246383667e-02,-1.668955230712890625e+01,-2.225468444824218750e+01
1.347142675781250000e+04,3.214300000000000000e+05,-1.159691885113716125e-01,-8.954298496246337891e-02,-7.260981947183609009e-02,2.530451118946075439e-02,-1.668232727050781250e+01,-2.228228569030761719e+01
1.348202246093750000e+04,3.216930000000000000e+05,1.142252311110496521e-01,-9.182889759540557861e-02,-7.750358898192644119e-03,-7.658327370882034302e-02,-1.667966651916503906e+01,-2.227306747436523438e+01
1.349262695312500000e+04,3.219550000000000000e+05,-1.416009664535522461e-01,3.682915866374969482e-02,-2.440045028924942017e-02,7.299186289310455322e-02,-1.669439697265625000e+01,-2.227444076538085938e+01
1.350323925781250000e+04,3.221940000000000000e+05,3.618504386395215988e-03,1.464748829603195190e-01,6.545840948820114136e-02,4.029386490583419800e-02,-1.668208694458007812e+01,-2.228530120849609375e+01
1.351386035156250000e+04,3.224560000000000000e+05,3.925303742289543152e-02,1.410279572010040283e-01,7.322408258914947510e-02,2.292639203369617462e-02,-1.668984222412109375e+01,-2.230077552795410156e+01
1.352449023437500000e+04,3.226950000000000000e+05,-1.451216787099838257e-01,1.643346622586250305e-02,-3.406492993235588074e-02,6.862610578536987305e-02,-1.671001815795898438e+01,-2.231364822387695312e+01
